video_name,total_ratings_count,valid_ratings_count,unset_count,final_rate1,final_rate2,final_rate3,final_rate4,final_rate5,final_rate6,final_rate7,final_rate8,final_rate9,final_rate10,final_rate11,final_rate12,final_rate13,final_rate14,final_rate15,final_rate16,final_rate17,final_rate18,final_rate19,final_rate20,final_rate21,final_rate22,final_rate23,final_rate24,final_rate25,final_rate26,final_rate27,final_rate28,final_rate29,final_rate30,final_rate31,final_rate32,final_rate33,final_rate34,final_rate35,final_rate36,final_rate37,final_rate38,final_rate39,final_rate40,final_rate41
amt_gaming_vqa_dataset/DeceiveInc_1080p_2300k_h264nvenc,37,37,0,23,8,22,0,50,28,24,51,39,26,79,89,64,0,1,17,97,75,49,56,45,27,10,36,51,77,24,23,29,34,41,1,27,32,0,28,19,,,,
amt_gaming_vqa_dataset/DeceiveInc_1080p_5300k_h264nvenc,37,36,1,73,69,78,51,51,48,58,71,83,84,78,67,70,79,69,69,79,61,55,47,55,36,77,83,75,82,unset,60,49,47,82,67,30,60,50,63,50,,,,
amt_gaming_vqa_dataset/DeceiveInc_2160p_25000k_h264nvenc,37,35,2,78,80,92,100,71,92,72,92,72,100,86,79,76,88,83,78,57,77,73,34,63,48,79,94,unset,80,52,95,61,75,unset,65,59,50,100,80,70,,,,
amt_gaming_vqa_dataset/DeceiveInc_2160p_5000k_h264nvenc,37,35,2,13,9,22,27,44,0,18,71,unset,unset,83,78,57,0,16,22,88,64,42,68,44,23,29,40,54,78,0,0,40,18,74,29,12,50,0,47,14,,,,
amt_gaming_vqa_dataset/DeceiveInc_2160p_8500k_h264nvenc,37,36,1,65,59,34,0,81,30,42,71,unset,81,72,57,65,38,40,31,77,74,44,67,61,51,70,40,52,75,21,50,60,45,63,62,46,44,91,64,50,,,,
amt_gaming_vqa_dataset/DeceiveInc_480p_1000k_h264nvenc,37,37,0,58,59,17,0,50,7,20,50,21,26,76,68,60,15,0,31,97,84,28,42,36,23,15,43,38,72,14,0,38,22,76,16,19,29,21,51,19,,,,
amt_gaming_vqa_dataset/DeceiveInc_720p_2500k_h264nvenc,37,36,1,72,50,31,51,40,73,36,71,41,100,77,77,55,51,40,41,93,85,47,64,52,45,22,79,unset,79,27,78,65,28,58,56,50,42,53,72,71,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_2160p_8500k_h264nvenc,37,36,1,49,57,63,41,100,72,76,70,50,76,81,77,66,55,35,59,90,55,52,76,75,49,53,64,unset,73,25,59,50,37,42,72,66,70,31,77,94,,,,
amt_gaming_vqa_dataset/DeceiveInc_720p_5000k_h264nvenc,37,37,0,77,78,69,79,41,30,81,50,77,82,79,67,65,50,44,77,84,57,61,71,64,50,70,82,52,81,54,63,71,61,62,91,49,50,61,83,73,,,,
amt_gaming_vqa_dataset/DeceiveInc_1080p_2000k_hevcnvenc,37,37,0,74,69,71,77,100,100,58,71,60,89,18,70,75,66,66,35,98,74,54,68,0,73,71,50,55,14,34,52,72,53,64,55,53,51,59,60,20,,,,
amt_gaming_vqa_dataset/DeceiveInc_1080p_6000k_hevcnvenc,37,36,1,72,78,84,95,100,72,71,71,68,94,21,65,70,79,100,78,96,63,54,59,0,73,unset,96,49,18,72,79,65,66,63,56,95,76,90,76,92,,,,
amt_gaming_vqa_dataset/DeceiveInc_1080p_800k_hevcnvenc,37,37,0,36,0,22,0,41,40,14,72,24,20,20,60,61,0,2,17,76,72,28,58,3,20,13,50,50,75,3,0,30,6,74,8,13,30,27,56,27,,,,
amt_gaming_vqa_dataset/DeceiveInc_2160p_10000k_hevcnvenc,37,33,4,74,72,78,89,71,100,75,50,unset,unset,22,69,73,100,85,87,74,72,65,63,3,79,90,unset,76,16,unset,98,39,47,46,71,51,50,73,78,38,,,,
amt_gaming_vqa_dataset/DeceiveInc_2160p_1500k_hevcnvenc,37,34,3,30,39,21,0,53,28,22,50,unset,unset,21,49,63,31,21,31,97,77,45,62,0,41,22,unset,48,16,31,62,40,22,67,29,28,49,51,51,16,,,,
amt_gaming_vqa_dataset/DeceiveInc_2160p_6000k_hevcnvenc,37,34,3,79,91,72,100,36,72,68,71,unset,unset,74,74,46,82,71,78,97,73,54,61,0,79,78,unset,68,22,49,91,92,53,69,79,74,46,54,83,82,,,,
amt_gaming_vqa_dataset/DeceiveInc_480p_800k_hevcnvenc,37,37,0,63,7,17,22,50,49,6,71,31,45,85,62,72,13,17,31,81,78,28,63,0,34,24,50,63,25,29,44,25,28,76,21,14,36,30,50,14,,,,
amt_gaming_vqa_dataset/DeceiveInc_720p_1500k_hevcnvenc,37,36,1,71,unset,69,49,70,71,26,72,43,100,16,50,62,60,39,50,94,72,58,60,5,31,62,67,21,18,35,73,62,53,40,78,63,44,51,71,29,,,,
amt_gaming_vqa_dataset/DeceiveInc_720p_1300k_av1,37,37,0,72,58,43,88,71,60,59,71,80,100,80,83,61,100,72,59,89,65,56,64,67,47,60,68,35,79,61,81,72,46,68,84,50,50,67,83,51,,,,
amt_gaming_vqa_dataset/DeceiveInc_480p_1000k_av1,37,37,0,76,41,32,69,50,70,42,50,39,65,58,78,63,76,46,40,87,85,39,60,54,35,56,88,49,77,50,54,50,35,69,36,41,41,54,79,29,,,,
amt_gaming_vqa_dataset/DeceiveInc_2160p_5000k_av1,37,37,0,87,78,83,77,100,72,71,70,84,100,81,84,61,81,100,82,65,71,66,57,88,70,93,99,88,71,87,100,63,60,36,88,74,44,100,75,71,,,,
amt_gaming_vqa_dataset/DeceiveInc_2160p_1000k_av1,37,37,0,72,70,41,58,64,50,50,71,63,58,71,89,66,50,60,50,97,54,38,20,72,49,61,50,51,85,14,92,35,52,60,39,47,50,95,79,40,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_480p_1000k_h264nvenc,37,37,0,0,13,22,0,40,31,20,71,16,37,82,44,65,0,4,32,72,73,27,62,44,31,24,36,28,74,9,28,36,23,80,17,25,36,16,77,27,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_720p_1000k_h264nvenc,37,37,0,0,0,13,0,22,29,10,71,14,14,74,71,67,0,0,31,94,81,29,61,25,24,8,26,50,75,14,0,29,1,63,27,20,41,0,62,8,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_720p_2500k_h264nvenc,37,36,1,34,28,69,70,60,73,79,71,46,91,80,63,67,42,28,50,54,76,43,74,60,51,26,51,unset,74,27,70,50,25,68,74,66,70,52,66,50,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_720p_5000k_h264nvenc,37,37,0,56,71,78,83,70,73,73,71,82,76,85,77,52,68,37,50,58,66,53,29,55,54,46,68,79,81,77,58,63,27,60,58,62,69,72,78,81,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_2000k_hevcnvenc,37,37,0,60,29,78,71,79,74,72,71,28,60,79,78,52,68,36,50,89,69,58,70,0,44,47,59,91,22,16,70,39,34,67,60,64,78,72,48,92,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_6000k_hevcnvenc,37,37,0,74,70,78,88,100,73,72,50,86,78,15,67,60,83,100,88,80,75,76,64,0,75,85,82,87,16,78,69,64,44,69,75,75,72,93,83,50,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_1080p_800k_hevcnvenc,37,37,0,0,9,13,0,31,29,26,50,25,63,23,44,65,0,0,27,62,67,27,60,51,29,28,31,76,14,0,27,20,15,31,5,46,41,14,81,30,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_2160p_10000k_hevcnvenc,37,33,4,75,77,88,75,100,72,81,71,unset,unset,78,46,67,100,95,60,71,66,71,45,0,73,63,unset,82,73,unset,85,50,48,22,81,86,80,72,83,85,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_2160p_1500k_hevcnvenc,37,33,4,13,unset,57,43,70,60,42,71,unset,unset,17,77,63,0,20,50,70,69,39,61,3,43,39,unset,60,21,16,40,29,20,63,40,33,60,0,50,63,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_2160p_6000k_hevcnvenc,37,34,3,53,50,68,71,100,62,71,30,unset,unset,13,77,58,65,78,59,73,64,70,66,2,71,70,unset,80,15,90,94,41,64,63,43,68,62,71,73,91,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_480p_800k_hevcnvenc,37,37,0,27,30,32,10,42,28,22,71,36,73,18,70,59,18,16,29,89,78,34,62,0,35,13,58,68,20,17,23,28,11,44,15,24,59,13,33,29,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_720p_1500k_hevcnvenc,37,37,0,61,50,64,76,42,49,62,71,39,84,17,58,69,59,0,59,97,80,38,52,0,56,58,36,77,18,47,49,61,18,54,85,60,60,46,54,67,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_720p_3500k_hevcnvenc,37,37,0,70,71,87,82,79,72,72,29,86,75,20,69,60,59,73,69,96,78,58,50,0,72,65,58,83,21,77,75,64,22,40,90,81,65,70,81,82,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_720p_600k_hevcnvenc,37,37,0,26,9,11,18,40,5,30,71,16,20,21,64,61,24,0,22,90,77,23,72,3,27,32,41,49,22,0,44,34,23,64,25,12,50,32,55,17,,,,
amt_gaming_vqa_dataset/DeceiveInc,37,33,4,72,78,78,100,71,72,80,72,87,100,81,71,unset,73,92,88,96,74,69,67,72,74,unset,96,unset,74,76,72,80,54,46,86,85,unset,75,76,73,,,,
amt_gaming_vqa_dataset/DeceiveInc_1080p_1500k_av1,37,37,0,74,75,68,83,71,72,63,91,91,93,71,81,58,78,77,34,92,69,49,75,75,50,61,87,77,75,39,72,81,43,62,83,55,47,94,67,71,,,,
amt_gaming_vqa_dataset/DeceiveInc_1080p_5000k_av1,37,37,0,81,79,72,100,72,100,71,92,93,72,76,67,70,89,91,69,82,79,72,37,74,67,92,98,50,83,75,63,71,61,76,75,64,49,93,71,43,,,,
amt_gaming_vqa_dataset/DeceiveInc_1080p_500k_av1,37,36,1,40,58,29,16,61,28,23,71,16,99,72,80,64,47,3,50,96,60,37,70,56,38,28,65,73,73,5,46,41,53,unset,44,25,48,35,35,49,,,,
amt_gaming_vqa_dataset/DeceiveInc_2160p_10000k_av1,37,36,1,72,91,84,100,100,95,77,100,66,99,82,69,72,100,100,87,92,76,61,53,81,44,89,96,36,84,88,unset,50,55,73,56,70,67,61,80,74,,,,
amt_gaming_vqa_dataset/Genshinimpact_1_2160p_25000k_h264nvenc,37,34,3,82,75,78,100,100,60,80,71,unset,85,78,82,68,75,83,91,74,74,69,62,85,79,82,40,unset,81,75,92,66,43,unset,90,73,80,50,71,71,,,,
amt_gaming_vqa_dataset/callofdutyps5,36,36,0,100,50,85,74,86,59,100,92,62,55,93,100,71,89,70,83,69,100,63,77,90,52,67,82,48,77,92,43,50,72,56,92,53,59,72,67,,,,,
amt_gaming_vqa_dataset/callofdutyps5_1080p_1500k_av1,36,36,0,78,50,83,43,73,27,49,56,51,46,50,67,49,56,61,69,49,61,63,58,91,51,65,18,33,9,55,68,78,94,37,44,54,45,81,71,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_500k_av1,36,36,0,18,71,16,53,29,29,16,42,15,44,40,6,30,24,18,34,20,3,40,67,75,28,10,15,49,10,71,0,9,33,3,21,19,36,75,28,,,,,
amt_gaming_vqa_dataset/callofdutyps5_2160p_10000k_hevcnvenc,36,33,3,100,29,unset,11,82,51,79,unset,72,43,80,55,71,72,81,69,71,97,70,66,78,43,45,86,48,86,unset,42,28,85,64,82,54,88,79,51,,,,,
amt_gaming_vqa_dataset/callofdutyps5_2160p_6000k_hevcnvenc,36,33,3,89,17,unset,0,65,60,77,unset,73,60,77,50,71,85,83,69,52,84,76,65,92,50,40,71,81,58,unset,57,78,75,52,46,28,60,80,95,,,,,
amt_gaming_vqa_dataset/callofdutyps5_480p_800k_hevcnvenc,36,36,0,23,28,19,0,28,31,3,10,11,45,26,1,8,25,28,31,22,27,65,12,59,26,17,19,48,8,78,14,38,12,35,9,27,18,76,22,,,,,
amt_gaming_vqa_dataset/callofdutyps5_720p_1500k_hevcnvenc,36,36,0,41,28,35,0,36,51,29,29,38,70,80,65,6,40,65,41,27,38,77,25,68,30,34,26,46,11,91,78,65,46,35,28,26,39,61,49,,,,,
amt_gaming_vqa_dataset/callofdutyps5_720p_3500k_hevcnvenc,36,35,1,50,27,82,8,80,53,50,97,60,65,59,48,59,79,63,78,44,88,66,44,100,59,23,56,55,59,59,42,94,74,unset,53,45,50,94,69,,,,,
amt_gaming_vqa_dataset/callofdutyps5_720p_600k_hevcnvenc,36,36,0,13,28,6,6,24,7,0,8,6,58,33,7,0,5,7,27,14,23,64,20,68,5,22,9,33,10,22,19,33,0,10,6,7,21,83,0,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2,36,34,2,100,72,84,69,66,71,94,96,100,37,56,92,72,70,100,92,68,84,66,82,unset,78,72,94,42,unset,82,91,52,100,91,100,61,89,72,90,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_1500k_av1,36,36,0,92,60,75,62,73,53,88,36,41,34,50,85,72,72,100,59,43,73,61,78,96,74,59,72,55,84,90,53,24,95,59,78,46,64,81,97,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_5000k_av1,36,35,1,100,70,82,68,66,71,100,88,57,50,79,94,71,84,100,78,60,100,57,88,97,71,88,92,35,unset,95,77,50,92,83,98,62,79,69,73,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_2160p_10000k_av1,36,36,0,100,71,85,60,62,71,89,63,80,41,70,89,71,80,100,87,69,89,66,93,99,75,51,95,31,84,94,88,25,83,81,100,52,64,68,91,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_2160p_5000k_h264nvenc,36,35,1,38,71,0,53,21,30,0,58,26,34,37,28,0,25,0,16,31,4,64,40,unset,27,51,16,47,44,36,2,28,0,12,16,24,58,70,0,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_2160p_1000k_av1,36,36,0,60,62,36,52,63,52,76,47,37,61,40,78,28,46,41,41,37,35,61,26,78,45,47,63,36,57,69,22,70,74,0,66,27,44,70,49,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_2160p_5000k_av1,36,36,0,100,71,76,70,74,71,100,90,80,53,53,99,71,74,86,88,63,81,51,89,88,73,71,90,75,91,78,93,79,100,65,100,68,78,80,86,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_480p_1000k_av1,36,35,1,50,72,72,57,46,50,66,45,31,70,40,34,71,50,81,41,35,57,50,40,78,72,48,63,unset,69,89,77,56,50,20,73,52,75,80,94,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_720p_1300k_av1,36,36,0,64,71,85,63,46,70,68,63,37,36,80,89,72,72,92,69,46,74,66,58,94,71,55,63,36,86,92,22,18,86,22,96,36,91,78,86,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_720p_3000k_av1,36,36,0,91,71,83,61,77,76,65,91,82,31,69,93,71,59,100,78,58,94,76,87,98,74,47,86,47,85,92,90,32,70,80,100,53,83,60,97,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_720p_500k_av1,36,35,1,39,51,8,44,15,62,0,unset,19,38,25,14,58,25,28,29,19,27,42,32,59,28,9,13,53,10,40,9,68,27,0,19,27,37,82,67,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_10000k_h264nvenc,36,35,1,100,71,87,78,78,73,88,89,72,38,88,92,71,80,100,88,58,95,68,82,unset,72,74,81,27,89,92,89,50,93,96,88,65,79,75,100,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_2300k_h264nvenc,36,35,1,32,72,10,39,24,29,0,9,0,37,31,3,0,31,0,30,35,12,61,36,50,28,29,24,33,16,51,23,11,unset,0,27,10,35,72,0,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_5300k_h264nvenc,36,35,1,81,71,81,68,69,50,66,94,57,51,71,78,72,66,94,87,55,100,58,86,unset,73,58,69,48,86,87,61,40,85,91,99,60,74,74,97,,,,,
amt_gaming_vqa_dataset/callofdutyps5_1080p_800k_hevcnvenc,36,36,0,22,29,15,6,17,0,0,13,16,58,15,12,0,11,3,18,34,6,53,45,69,28,14,10,53,10,32,14,29,0,0,18,17,21,80,0,,,,,
amt_gaming_vqa_dataset/callofdutyps5_1080p_6000k_hevcnvenc,36,36,0,78,28,83,0,81,59,64,83,62,47,91,43,50,84,70,69,62,100,75,64,94,58,68,67,47,71,66,63,70,100,22,66,33,88,81,97,,,,,
amt_gaming_vqa_dataset/callofdutyps5_1080p_2000k_hevcnvenc,36,36,0,58,44,74,0,44,50,64,60,42,57,72,41,49,79,75,50,35,81,65,37,88,41,50,40,52,29,41,46,14,66,15,39,35,26,85,65,,,,,
amt_gaming_vqa_dataset/callofdutyps5_720p_5000k_h264nvenc,36,35,1,80,50,33,71,77,51,56,75,55,57,80,40,50,73,79,50,44,75,73,54,97,59,71,53,38,53,94,55,10,65,80,36,37,55,67,unset,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_720p_600k_hevcnvenc,36,36,0,6,29,9,0,28,27,8,53,2,63,41,37,0,18,0,40,16,5,61,16,51,29,11,10,48,10,25,11,12,0,22,10,10,0,45,8,,,,,
amt_gaming_vqa_dataset/callofdutyps5_1080p_5000k_av1,36,36,0,100,66,82,75,74,51,100,91,57,57,88,43,71,73,64,69,58,94,66,68,94,72,50,74,46,68,60,84,91,67,68,78,45,77,67,67,,,,,
amt_gaming_vqa_dataset/callofdutyps5_1080p_500k_av1,36,36,0,28,59,0,59,33,0,0,8,6,45,21,11,29,17,56,31,22,20,75,24,73,6,9,9,35,14,28,14,18,9,0,10,15,24,61,10,,,,,
amt_gaming_vqa_dataset/callofdutyps5_2160p_10000k_av1,36,36,0,100,59,71,79,74,50,92,84,64,68,51,89,59,80,84,83,62,97,59,68,94,55,30,80,34,77,78,58,49,66,61,76,57,66,81,68,,,,,
amt_gaming_vqa_dataset/callofdutyps5_2160p_1000k_av1,36,36,0,35,58,10,61,16,28,40,40,20,54,37,11,29,36,46,41,39,32,46,42,94,29,11,9,49,11,36,26,34,51,30,17,25,30,74,27,,,,,
amt_gaming_vqa_dataset/callofdutyps5_2160p_5000k_av1,36,36,0,96,60,74,70,81,49,83,65,70,64,81,100,72,72,76,88,61,93,53,53,87,72,71,61,45,75,63,52,53,91,86,74,38,67,65,70,,,,,
amt_gaming_vqa_dataset/callofdutyps5_480p_1000k_av1,36,36,0,39,59,24,60,20,30,22,20,37,64,80,15,50,33,55,50,25,30,56,43,77,29,18,23,51,18,60,14,35,60,58,27,27,24,73,34,,,,,
amt_gaming_vqa_dataset/callofdutyps5_720p_1300k_av1,36,36,0,73,50,74,59,36,28,56,40,50,57,42,30,49,50,73,69,28,59,55,47,77,49,9,15,53,12,60,78,36,49,63,62,42,45,79,90,,,,,
amt_gaming_vqa_dataset/callofdutyps5_720p_3000k_av1,36,36,0,74,50,85,83,64,49,80,70,49,37,50,88,50,50,91,78,51,78,69,68,96,50,59,59,45,59,59,57,70,54,41,67,48,65,74,72,,,,,
amt_gaming_vqa_dataset/callofdutyps5_720p_500k_av1,36,36,0,17,42,10,31,29,30,23,9,30,55,27,11,28,22,0,22,19,0,63,12,68,0,29,21,51,10,34,14,38,0,6,15,16,3,72,3,,,,,
amt_gaming_vqa_dataset/callofdutyps5_1080p_10000k_h264nvenc,36,36,0,92,61,75,77,64,52,77,74,73,47,88,48,50,83,80,83,60,92,74,75,97,71,50,73,48,68,92,53,67,68,51,83,42,73,71,89,,,,,
amt_gaming_vqa_dataset/callofdutyps5_1080p_2300k_h264nvenc,36,36,0,27,50,4,46,17,29,0,16,0,42,23,34,8,21,2,9,29,7,80,10,59,26,11,10,41,8,32,12,15,0,0,21,17,2,67,0,,,,,
amt_gaming_vqa_dataset/callofdutyps5_1080p_5300k_h264nvenc,36,35,1,75,50,38,62,55,50,32,unset,45,53,79,55,50,81,50,69,50,78,64,36,95,48,47,61,32,58,92,30,70,85,37,12,44,68,71,51,,,,,
amt_gaming_vqa_dataset/callofdutyps5_2160p_25000k_h264nvenc,36,33,3,100,63,30,78,84,58,92,86,61,49,85,90,50,83,80,50,60,84,62,40,unset,51,48,75,unset,75,87,46,44,66,36,65,53,73,unset,51,,,,,
amt_gaming_vqa_dataset/callofdutyps5_2160p_5000k_h264nvenc,36,36,0,30,42,3,72,26,26,0,44,0,60,17,10,0,21,0,15,42,34,62,12,69,29,18,20,27,32,10,0,17,10,9,23,7,18,62,0,,,,,
amt_gaming_vqa_dataset/callofdutyps5_2160p_8500k_h264nvenc,36,35,1,66,60,0,75,37,50,27,56,30,53,70,17,71,51,65,78,50,73,71,38,93,49,22,65,42,25,35,19,30,unset,14,37,37,59,63,16,,,,,
amt_gaming_vqa_dataset/callofdutyps5_480p_1000k_h264nvenc,36,36,0,15,51,15,50,27,29,0,9,0,61,16,13,7,20,0,22,21,5,69,19,50,29,10,24,19,11,17,0,9,0,4,25,27,1,76,0,,,,,
amt_gaming_vqa_dataset/callofdutyps5_720p_1000k_h264nvenc,36,36,0,14,49,0,21,25,9,0,9,0,58,6,0,0,15,0,17,22,4,59,41,60,0,8,13,17,8,9,11,29,0,14,10,5,2,52,0,,,,,
amt_gaming_vqa_dataset/callofdutyps5_720p_2500k_h264nvenc,36,36,0,42,70,65,69,36,29,0,37,18,65,51,16,51,36,49,41,31,38,74,57,77,28,10,24,27,13,51,31,29,68,2,46,35,45,81,44,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_2160p_25000k_h264nvenc,36,33,3,100,70,72,70,68,71,100,79,75,51,50,100,73,78,100,79,64,79,46,90,unset,73,67,92,unset,89,92,90,50,77,100,100,75,86,85,unset,,,,,
amt_gaming_vqa_dataset/callofdutyps5_2160p_1500k_hevcnvenc,36,32,4,33,29,unset,0,26,30,0,unset,29,65,24,25,0,32,17,26,46,9,62,34,77,28,15,45,unset,10,unset,20,44,29,11,21,35,10,90,10,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_2160p_8500k_h264nvenc,36,35,1,78,71,10,74,70,69,75,93,41,53,50,42,73,69,100,78,66,65,74,77,97,72,67,91,37,82,87,91,22,97,72,66,37,59,72,unset,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_720p_2500k_h264nvenc,36,36,0,46,49,78,70,43,31,7,53,29,60,43,29,29,34,76,78,35,38,74,17,72,51,17,11,25,13,40,29,52,47,13,24,24,43,67,50,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_720p_3000k_av1,36,36,0,51,71,22,72,83,51,73,82,42,50,40,59,58,52,70,69,45,40,68,46,81,51,15,33,38,33,65,20,28,53,51,46,28,42,78,93,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_720p_500k_av1,36,36,0,6,50,21,61,29,29,16,25,22,41,13,16,28,21,29,28,15,0,63,25,50,0,77,16,31,12,38,9,29,25,8,17,28,11,75,0,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_1080p_10000k_h264nvenc,36,35,1,84,51,92,73,72,68,87,91,63,36,50,56,72,76,72,78,56,86,64,65,97,58,67,51,44,55,59,46,49,unset,41,75,56,44,71,74,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_1080p_2300k_h264nvenc,36,35,1,22,60,6,65,16,29,0,unset,25,46,20,23,7,22,0,69,33,3,68,28,69,26,9,18,31,13,30,22,18,0,0,26,20,0,67,0,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_1080p_5300k_h264nvenc,36,35,1,78,49,81,74,66,50,56,75,30,57,55,42,70,59,79,50,51,69,73,75,73,60,55,35,unset,45,63,30,19,61,58,82,49,63,72,50,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_2160p_25000k_h264nvenc,36,31,5,100,60,86,85,76,71,87,88,100,49,70,81,59,79,unset,69,71,90,72,81,unset,72,48,72,unset,70,50,40,61,60,38,89,53,72,unset,unset,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_2160p_5000k_h264nvenc,36,34,2,23,49,0,81,27,0,17,28,6,42,22,12,28,15,0,31,39,0,65,14,unset,26,9,14,unset,11,36,33,8,0,35,8,19,50,77,18,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_2160p_8500k_h264nvenc,36,34,2,34,39,4,78,34,51,50,47,50,60,52,58,50,36,33,79,45,43,59,12,78,50,33,22,33,70,50,22,13,unset,unset,32,48,12,75,55,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_720p_1000k_h264nvenc,36,36,0,11,39,0,26,14,24,0,14,0,61,16,0,0,4,0,31,15,0,60,21,31,0,9,12,31,8,9,10,5,0,7,15,6,0,69,0,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_720p_5000k_h264nvenc,36,35,1,47,40,82,71,45,71,65,84,45,56,41,35,53,50,58,78,53,45,69,63,unset,53,23,40,56,23,92,38,43,60,40,59,46,39,81,79,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_480p_1000k_av1,36,36,0,13,50,11,57,33,7,22,32,17,57,79,24,50,26,52,35,24,29,64,31,69,46,21,12,48,10,52,44,27,30,20,24,20,18,60,4,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_1080p_2000k_hevcnvenc,36,36,0,28,28,17,5,78,41,50,41,39,65,31,29,50,46,60,69,33,24,67,69,98,51,54,21,48,31,72,50,36,32,28,58,29,26,76,37,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_1080p_6000k_hevcnvenc,36,35,1,84,29,76,0,78,71,74,84,65,57,78,67,72,59,81,78,63,96,69,66,100,50,65,80,58,61,50,40,49,96,33,73,36,57,78,unset,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_1080p_800k_hevcnvenc,36,36,0,18,28,10,0,13,29,0,11,25,65,19,17,29,22,0,27,29,7,78,4,69,26,10,10,43,10,18,13,5,0,5,22,13,3,80,0,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_2160p_10000k_hevcnvenc,36,33,3,77,29,unset,0,80,70,82,unset,73,50,50,54,51,48,100,50,67,73,63,63,86,72,71,86,32,71,unset,45,44,74,74,84,64,57,78,88,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_2160p_1500k_hevcnvenc,36,32,4,9,29,unset,0,19,46,0,unset,47,60,28,6,6,22,0,59,25,0,74,26,50,7,11,12,unset,11,unset,22,9,28,0,24,34,5,58,8,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_2160p_6000k_hevcnvenc,36,33,3,91,29,unset,9,76,70,50,unset,58,43,60,82,50,69,63,83,62,65,56,57,97,49,47,77,45,72,unset,53,31,68,45,76,35,67,58,44,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_480p_800k_hevcnvenc,36,36,0,7,27,27,3,17,30,10,48,18,60,14,15,7,33,25,29,26,29,61,25,50,28,11,12,22,11,50,13,22,46,9,7,30,14,63,0,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_720p_1500k_hevcnvenc,36,36,0,30,28,74,9,78,29,51,53,33,69,55,14,40,30,75,69,30,38,65,41,88,41,15,12,48,22,53,23,23,50,19,24,25,16,59,50,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_480p_1000k_h264nvenc,36,36,0,38,71,7,56,19,28,10,32,5,62,38,7,0,30,0,31,25,16,78,31,69,27,12,13,52,12,45,11,50,50,11,25,12,2,82,0,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_720p_1300k_av1,36,36,0,29,50,9,67,79,30,0,57,24,41,42,26,50,29,70,78,23,13,60,24,85,46,17,17,49,10,51,32,28,50,9,40,28,6,72,51,,,,,
