video_name,total_ratings_count,valid_ratings_count,unset_count,final_rate1,final_rate2,final_rate3,final_rate4,final_rate5,final_rate6,final_rate7,final_rate8,final_rate9,final_rate10,final_rate11,final_rate12,final_rate13,final_rate14,final_rate15,final_rate16,final_rate17,final_rate18,final_rate19,final_rate20,final_rate21,final_rate22,final_rate23,final_rate24,final_rate25,final_rate26,final_rate27,final_rate28,final_rate29,final_rate30,final_rate31,final_rate32,final_rate33,final_rate34,final_rate35,final_rate36,final_rate37,final_rate38,final_rate39,final_rate40,final_rate41,final_rate42,final_rate43,final_rate44
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_1080p_10000k_h264nvenc,37,37,0,99,72,39,100,83,91,71,79,72,57,50,74,87,92,18,88,62,86,69,62,86,77,50,76,98,68,92,80,100,72,92,85,71,48,88,77,72,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_720p_600k_hevcnvenc,37,37,0,9,0,4,0,2,0,8,0,0,65,35,13,27,50,22,11,0,79,68,8,48,13,8,34,29,51,20,1,52,17,18,9,79,12,77,79,22,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_720p_3500k_hevcnvenc,37,35,2,72,51,40,88,97,3,27,63,71,61,35,53,21,81,64,86,39,26,63,59,86,55,28,78,31,90,80,unset,100,40,75,68,61,64,96,unset,96,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_720p_1500k_hevcnvenc,37,37,0,72,34,21,80,50,0,38,65,49,59,39,30,20,91,6,10,29,17,65,18,64,39,60,66,50,70,100,57,83,31,65,36,81,45,97,35,67,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_480p_800k_hevcnvenc,37,37,0,31,0,9,39,67,7,29,29,27,56,32,41,27,54,21,16,11,14,68,24,48,87,18,44,20,44,33,1,97,31,32,17,62,75,69,67,50,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_6000k_hevcnvenc,37,33,4,97,unset,49,91,72,0,45,88,72,62,unset,83,37,86,55,unset,61,25,40,76,86,36,36,73,55,70,92,88,100,62,69,74,63,77,93,unset,71,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_1500k_hevcnvenc,37,34,3,52,unset,35,50,49,6,21,13,26,57,unset,20,28,82,55,unset,51,34,67,33,68,50,15,56,78,58,55,9,92,26,45,32,58,37,88,40,87,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_10000k_hevcnvenc,37,32,5,100,unset,69,83,97,3,58,100,92,50,unset,71,93,84,44,unset,62,16,34,76,87,64,36,70,79,71,97,40,unset,80,71,78,40,59,78,unset,46,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_1080p_800k_hevcnvenc,37,37,0,31,0,18,20,33,0,16,10,8,61,51,33,8,50,16,12,0,20,78,23,49,31,6,38,22,60,10,4,56,30,22,22,84,21,98,30,33,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_1080p_6000k_hevcnvenc,37,36,1,75,48,80,100,75,0,67,70,71,61,45,58,35,78,unset,88,46,19,76,74,86,86,59,51,77,64,89,88,100,71,92,73,68,70,97,63,89,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_1080p_2000k_hevcnvenc,37,36,1,76,31,57,92,58,0,38,81,71,64,77,40,27,84,21,70,44,27,46,22,68,10,13,63,55,58,90,17,75,41,50,57,63,61,89,unset,100,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_720p_5000k_h264nvenc,37,37,0,74,58,66,88,58,60,60,93,72,52,55,46,48,80,67,91,36,76,72,58,86,83,13,77,59,61,100,74,49,57,85,65,66,92,88,68,69,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_720p_2500k_h264nvenc,37,37,0,67,32,18,70,86,55,38,33,50,52,48,46,66,73,20,65,29,68,66,21,68,74,37,65,54,70,66,20,75,47,59,41,63,35,93,64,50,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_720p_1000k_h264nvenc,37,37,0,8,0,28,13,12,48,17,0,8,51,27,16,17,50,26,14,5,74,73,39,28,31,7,34,19,60,0,5,75,21,29,36,64,17,70,68,13,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_480p_1000k_h264nvenc,37,37,0,9,0,34,69,29,53,16,59,9,55,41,22,29,54,28,10,0,88,69,30,31,75,3,53,17,51,41,12,94,30,16,15,82,27,78,57,49,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_8500k_h264nvenc,37,33,4,79,21,31,71,78,81,17,51,59,48,unset,53,unset,54,75,unset,30,75,unset,27,82,31,13,72,79,62,50,15,100,54,78,67,77,74,97,55,59,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_5000k_h264nvenc,37,36,1,71,0,9,68,55,74,18,17,42,70,unset,35,55,86,13,59,3,77,38,32,68,18,24,57,64,71,37,24,90,22,36,34,58,44,97,65,39,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_2160p_25000k_h264nvenc,37,34,3,100,62,50,86,74,77,81,59,72,50,unset,70,47,88,77,unset,67,76,unset,91,87,22,78,56,78,51,100,88,77,71,87,93,66,59,87,84,69,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_1080p_5300k_h264nvenc,37,36,1,80,46,36,92,79,62,27,86,73,55,87,42,64,79,36,67,38,89,75,50,86,84,47,70,67,69,unset,8,95,44,78,74,43,72,87,75,70,,,,,,,
amt_gaming_vqa_dataset/Assettocorsecompetizione_1_1080p_2300k_h264nvenc,37,37,0,30,18,40,71,95,72,30,3,29,50,36,12,23,50,46,10,17,26,67,20,50,65,26,54,49,69,50,9,66,33,30,24,49,73,69,63,18,,,,,,,
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_720p_1000k_h264nvenc,37,36,1,8,0,0,0,24,45,0,0,0,58,40,6,13,50,12,9,3,83,unset,9,36,59,7,28,21,29,0,1,0,24,16,17,69,9,29,55,0,,,,,,,
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_480p_1000k_h264nvenc,37,37,0,29,6,31,23,31,63,18,0,0,56,36,37,8,50,34,21,8,79,63,36,38,22,60,24,13,50,46,17,51,24,32,22,72,4,50,58,12,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_2160p_10000k_hevcnvenc,37,32,5,92,unset,84,90,94,0,74,81,71,54,unset,73,85,94,55,unset,61,11,65,65,87,74,unset,62,83,71,78,94,71,77,56,79,68,81,69,unset,95,,,,,,,
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_2160p_5000k_h264nvenc,37,36,1,54,0,29,0,96,54,30,0,29,50,unset,30,11,50,75,28,8,42,28,27,50,32,14,28,46,50,0,14,27,29,48,29,62,19,78,74,28,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_1080p_6000k_hevcnvenc,37,37,0,70,72,100,83,91,11,71,72,72,50,79,83,74,55,73,80,60,25,80,88,87,31,68,64,83,82,100,87,100,78,74,84,39,92,87,63,83,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_1080p_2000k_hevcnvenc,37,35,2,78,53,71,100,81,0,61,100,unset,54,95,40,94,85,65,82,54,25,76,71,87,46,14,57,82,71,100,71,71,68,74,81,59,98,69,unset,96,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_720p_5000k_h264nvenc,37,37,0,98,67,84,94,87,78,73,100,72,72,93,71,74,50,36,83,65,74,72,59,87,31,54,72,94,87,98,58,88,78,94,81,40,86,88,89,71,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_720p_2500k_h264nvenc,37,35,2,76,60,51,86,91,68,71,51,71,57,96,69,49,80,64,unset,44,81,unset,64,86,87,47,54,34,79,79,60,96,50,76,77,85,81,89,76,94,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_720p_1000k_h264nvenc,37,37,0,10,3,44,0,6,62,21,10,28,70,87,27,25,54,15,13,14,83,62,21,50,55,31,50,35,60,0,9,9,32,34,24,73,20,64,70,22,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_480p_1000k_h264nvenc,37,37,0,20,18,34,87,49,54,34,55,29,56,77,32,33,71,36,26,30,77,79,34,50,50,36,56,36,69,72,57,85,32,41,48,55,34,97,67,67,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_2160p_8500k_h264nvenc,37,37,0,74,61,67,87,69,78,69,78,73,56,73,74,26,38,45,68,62,81,67,59,88,22,29,67,74,92,94,78,100,73,66,74,61,78,73,82,95,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_2160p_5000k_h264nvenc,37,36,1,72,0,35,0,67,67,45,28,50,52,49,36,11,35,33,55,30,77,67,36,49,28,29,55,57,76,0,unset,34,31,65,43,63,39,89,63,31,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_2160p_25000k_h264nvenc,37,35,2,79,57,55,85,69,75,73,79,71,56,unset,67,87,36,44,unset,75,81,67,63,88,8,66,80,89,70,77,66,93,75,89,81,58,68,88,96,66,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_1080p_5300k_h264nvenc,37,37,0,95,93,75,97,61,65,69,76,60,65,68,64,48,88,67,84,54,79,69,89,86,6,6,69,64,88,86,89,95,73,94,80,78,88,97,78,95,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_1080p_2300k_h264nvenc,37,37,0,76,33,30,69,84,54,21,50,55,59,84,40,35,59,44,19,39,75,46,46,54,23,3,48,72,71,29,71,93,41,45,74,60,56,87,80,76,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_1080p_10000k_h264nvenc,37,37,0,91,76,86,62,95,77,97,72,73,57,94,89,30,74,37,85,63,83,74,84,95,64,37,51,31,78,79,78,77,82,73,74,79,92,78,72,69,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_720p_500k_av1,37,37,0,71,38,58,50,39,68,38,50,30,58,87,38,32,59,34,13,35,55,76,10,68,72,30,31,36,65,83,12,47,31,49,57,71,44,87,67,52,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_720p_3000k_av1,37,37,0,73,79,70,84,95,87,67,71,72,52,67,59,74,81,79,82,56,70,68,66,88,77,6,71,78,73,71,85,71,75,74,78,71,72,87,79,99,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_720p_1300k_av1,37,37,0,92,72,76,96,69,81,70,51,61,55,59,74,45,46,46,83,51,77,55,55,86,69,41,38,80,70,95,87,86,66,59,66,78,83,96,71,74,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_480p_1000k_av1,37,37,0,50,37,58,76,71,52,33,30,49,51,100,55,34,86,28,23,17,88,58,68,70,73,17,56,45,65,69,28,82,50,57,60,62,54,59,70,99,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_2160p_5000k_av1,37,37,0,30,73,67,90,21,66,65,77,60,58,78,70,71,59,83,91,77,80,66,84,87,87,70,65,73,69,73,77,65,84,88,89,68,94,78,69,92,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_2160p_1000k_av1,37,37,0,7,71,41,51,72,63,54,52,71,67,62,60,24,87,72,91,49,80,56,68,86,91,15,54,66,70,91,88,51,62,74,79,47,78,96,62,96,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_2160p_10000k_av1,37,36,1,37,36,89,72,31,63,86,93,72,51,87,77,64,77,unset,92,61,67,68,53,88,59,58,67,88,72,90,88,100,81,80,79,44,96,79,57,67,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_1080p_800k_hevcnvenc,37,36,1,7,0,16,33,49,3,21,0,28,54,88,45,18,58,55,22,17,21,57,20,50,69,43,31,72,57,28,14,34,31,44,29,81,37,88,unset,74,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_2160p_1500k_hevcnvenc,37,33,4,29,unset,unset,46,60,0,29,19,49,60,unset,68,28,54,54,unset,37,82,70,54,68,18,36,59,68,74,69,25,98,31,70,44,36,58,89,63,63,,,,,,,
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_2160p_1000k_av1,37,37,0,9,26,42,45,62,71,43,57,29,57,87,40,27,68,31,8,27,74,42,39,60,75,29,37,53,50,64,23,77,50,22,21,45,34,60,58,50,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_2160p_6000k_hevcnvenc,37,34,3,76,unset,75,59,65,0,76,81,72,51,unset,75,93,54,47,unset,60,22,67,77,87,23,87,57,82,76,96,78,100,78,84,82,84,94,70,59,92,,,,,,,
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_2160p_25000k_h264nvenc,37,35,2,71,73,99,59,98,71,82,74,71,50,unset,54,69,50,87,38,91,80,78,83,87,22,88,44,78,64,82,51,96,82,84,74,unset,63,60,61,64,,,,,,,
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_1080p_5300k_h264nvenc,37,37,0,77,56,77,95,78,58,62,69,51,71,87,50,89,71,18,63,43,83,78,83,86,13,68,33,87,50,65,95,70,66,66,59,71,80,68,74,78,,,,,,,
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_1080p_2300k_h264nvenc,37,37,0,72,0,7,5,28,61,38,9,41,70,36,9,23,50,27,23,8,76,65,26,67,31,18,28,40,49,0,1,24,41,29,14,60,35,58,71,0,,,,,,,
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_1080p_10000k_h264nvenc,37,37,0,96,80,88,100,100,64,70,70,73,55,93,81,73,72,90,82,67,74,77,52,88,91,74,54,88,50,57,94,70,80,67,73,76,77,50,97,69,,,,,,,
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_720p_500k_av1,37,37,0,33,0,27,46,32,54,19,0,0,58,78,21,9,51,20,9,11,77,77,18,51,27,9,18,26,47,34,0,36,26,1,18,46,40,61,82,0,,,,,,,
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_720p_3000k_av1,37,37,0,74,61,85,92,72,63,45,88,71,62,52,64,71,50,69,67,34,79,64,66,86,82,34,38,81,70,55,68,81,55,92,80,65,48,68,68,77,,,,,,,
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_720p_1300k_av1,37,37,0,73,36,32,81,51,55,41,48,50,57,74,35,29,63,33,32,19,59,55,37,68,31,18,35,79,52,57,24,86,53,70,46,76,51,22,64,67,,,,,,,
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_480p_1000k_av1,37,37,0,72,24,4,78,40,34,19,0,28,60,69,47,56,50,19,9,16,79,67,12,62,74,37,55,40,50,27,39,55,22,30,29,80,44,47,62,68,,,,,,,
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_2160p_5000k_av1,37,37,0,72,71,77,100,29,74,55,51,72,60,94,63,92,44,27,59,80,77,67,77,87,59,37,36,77,51,87,71,95,64,55,80,66,64,49,55,52,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_1080p_500k_av1,37,36,1,49,5,38,50,54,70,21,51,51,47,46,45,51,78,86,unset,50,68,81,29,66,69,18,37,62,69,84,9,70,36,44,34,68,43,76,69,71,,,,,,,
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_2160p_10000k_av1,37,37,0,30,53,70,58,29,51,94,83,71,49,88,76,79,88,75,86,84,83,82,77,87,83,62,38,59,50,100,83,68,85,78,63,66,98,51,61,69,,,,,,,
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_1080p_500k_av1,37,36,1,9,0,0,62,32,60,10,0,0,48,63,13,2,50,unset,13,3,19,74,21,41,31,9,23,25,45,43,15,41,26,31,33,80,24,69,35,0,,,,,,,
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_1080p_5000k_av1,37,37,0,55,100,72,100,99,65,66,100,71,62,51,67,79,87,82,81,58,62,80,68,85,90,74,56,75,50,93,95,92,71,79,81,61,39,69,79,93,,,,,,,
amt_gaming_vqa_dataset/Deathstrandingdirectorscut_1080p_1500k_av1,37,36,1,50,33,58,71,59,85,36,62,60,52,86,37,31,50,73,48,26,84,86,53,68,85,13,40,66,59,100,50,unset,62,65,54,80,68,50,62,60,,,,,,,
amt_gaming_vqa_dataset/Deathstrandingdirectorscut,37,36,1,92,100,65,100,95,78,87,57,72,55,87,71,85,54,88,66,100,78,44,78,89,50,49,44,84,60,unset,28,71,83,83,66,58,99,77,62,95,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_720p_600k_hevcnvenc,37,37,0,75,19,12,10,43,0,26,43,29,53,54,34,30,44,31,54,20,18,62,32,63,69,9,45,25,71,26,81,49,29,30,18,67,31,70,37,21,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_720p_3500k_hevcnvenc,37,37,0,89,66,84,94,82,0,78,50,72,53,78,72,47,44,27,86,54,26,61,40,86,72,87,68,81,70,100,74,96,81,95,79,59,92,95,57,85,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_720p_1500k_hevcnvenc,37,37,0,70,47,65,65,68,0,55,74,50,67,84,58,42,84,85,81,61,28,65,58,86,22,39,71,77,84,95,75,75,59,74,60,65,83,87,34,70,,,,,,,
amt_gaming_vqa_dataset/JakandDaxter_480p_800k_hevcnvenc,37,36,1,9,21,43,66,36,6,21,59,60,60,59,34,45,83,79,59,36,20,78,28,68,50,13,45,18,70,67,78,5,42,67,47,64,27,74,unset,89,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_1500k_av1,36,36,0,57,71,68,40,57,71,50,64,41,59,70,64,59,74,40,28,51,50,25,37,68,68,69,29,71,55,85,64,75,50,43,71,54,27,72,45,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1,36,33,3,50,100,71,96,60,80,70,78,unset,75,71,76,69,100,89,78,unset,96,61,78,92,91,78,74,59,77,82,unset,78,89,88,68,60,77,73,46,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_5000k_av1,36,36,0,58,65,64,78,68,93,49,76,72,50,70,75,59,79,49,100,78,95,62,50,89,90,70,59,85,57,50,60,67,69,74,63,55,81,38,43,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_720p_600k_hevcnvenc,36,36,0,73,0,68,11,9,0,1,79,0,19,67,30,40,0,67,19,10,0,2,40,45,25,30,9,41,27,13,25,22,27,0,76,9,8,17,22,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_480p_1000k_h264nvenc,36,36,0,32,2,75,14,47,0,0,78,0,18,72,35,31,0,53,18,10,1,12,29,14,28,40,19,69,18,31,29,77,29,0,61,20,19,21,17,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_1500k_hevcnvenc,36,34,2,30,0,68,29,2,41,28,68,29,10,57,50,35,37,59,28,9,20,18,13,unset,35,65,28,71,33,87,32,16,28,15,50,43,12,30,unset,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_480p_800k_hevcnvenc,36,36,0,48,0,56,30,4,17,30,75,28,39,75,46,36,0,64,19,21,7,12,12,51,37,59,17,90,26,20,62,20,89,29,67,18,19,31,26,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_1500k_hevcnvenc,36,36,0,52,0,82,44,2,32,50,70,49,19,45,51,59,50,61,47,76,34,29,30,79,42,59,50,59,55,41,68,21,50,43,47,42,32,44,39,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_3500k_hevcnvenc,36,36,0,66,0,72,72,0,90,52,69,59,48,63,69,69,100,80,50,75,83,60,50,81,87,78,54,86,46,82,69,19,88,84,23,37,73,67,45,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_600k_hevcnvenc,36,36,0,45,0,72,18,0,0,9,75,8,25,52,31,31,0,37,11,9,1,0,29,37,25,50,15,40,30,3,17,74,30,0,45,27,28,11,26,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2,36,36,0,59,22,52,87,86,72,58,74,73,91,61,68,87,100,50,70,100,100,75,87,73,68,76,72,14,34,75,98,79,88,78,62,68,95,99,27,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_1500k_av1,36,36,0,76,33,49,43,71,71,7,72,50,32,84,53,41,95,28,8,58,41,50,41,51,40,78,52,50,31,25,69,78,88,40,47,61,44,35,34,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_5000k_av1,36,36,0,59,96,52,71,62,77,58,58,71,67,72,65,93,100,70,76,47,78,60,83,69,50,69,67,89,26,27,93,28,78,73,68,71,84,76,46,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_500k_av1,36,36,0,66,31,29,14,51,12,8,71,0,43,76,30,50,7,36,6,14,0,25,4,50,38,40,22,39,12,8,74,77,51,2,72,21,6,46,14,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_10000k_av1,36,36,0,50,42,77,70,68,100,71,80,71,86,65,70,88,100,48,73,94,98,66,71,77,49,77,69,8,35,51,66,71,50,80,70,61,90,45,41,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_1000k_av1,36,36,0,63,97,52,66,64,71,29,75,59,54,72,63,50,92,74,47,66,32,33,69,39,49,84,40,4,38,51,91,76,50,12,45,65,59,76,12,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_5000k_av1,36,36,0,67,97,75,73,54,79,68,72,70,68,71,64,88,81,92,46,92,68,60,50,41,69,80,59,2,36,33,100,80,51,74,68,63,82,81,38,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_480p_1000k_av1,36,36,0,49,15,70,26,60,0,29,70,20,13,69,44,22,11,22,6,29,0,28,29,51,34,63,25,40,15,33,77,80,21,7,65,27,7,13,28,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_1300k_av1,36,36,0,57,18,67,39,35,72,49,67,28,37,73,43,31,30,13,26,27,20,20,35,64,29,59,28,88,25,21,88,82,87,22,63,53,33,72,22,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_3000k_av1,36,35,1,60,35,68,80,57,81,69,71,59,55,68,43,87,83,67,70,68,32,38,50,54,49,71,58,89,18,49,68,70,52,78,70,54,90,unset,39,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_500k_av1,36,36,0,24,3,74,0,35,6,0,71,8,32,58,47,22,0,22,28,8,0,6,10,35,21,31,15,12,17,7,12,36,28,0,63,25,23,40,23,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_10000k_h264nvenc,36,36,0,64,49,66,87,73,49,68,75,73,67,54,68,83,100,36,74,66,87,73,89,74,48,79,66,72,42,61,70,22,71,69,69,62,56,92,44,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_2300k_h264nvenc,36,36,0,47,41,47,28,33,0,8,73,28,29,67,47,50,0,20,28,20,7,24,15,44,31,36,24,50,25,7,0,72,87,1,75,28,18,1,31,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_5300k_h264nvenc,36,36,0,59,44,52,41,68,75,52,72,70,47,79,61,78,73,64,74,36,85,64,50,53,34,71,48,77,37,48,65,76,63,55,46,44,55,78,38,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_25000k_h264nvenc,36,35,1,59,45,57,100,77,75,73,71,72,72,78,66,82,100,82,71,87,93,52,88,60,50,78,67,93,37,59,69,83,29,88,61,76,95,65,unset,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_6000k_hevcnvenc,36,33,3,51,0,55,84,1,76,51,83,59,72,62,70,69,72,44,48,unset,73,63,83,unset,88,59,43,70,42,87,71,17,89,59,74,60,75,78,unset,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_10000k_hevcnvenc,36,33,3,57,0,54,96,0,82,57,71,72,68,unset,69,78,94,71,50,91,97,63,80,unset,88,69,51,12,69,97,22,13,97,95,77,61,61,97,unset,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_8500k_h264nvenc,36,35,1,35,32,62,70,65,50,57,79,71,41,71,65,41,34,70,72,10,27,48,50,57,49,56,22,50,31,66,94,77,51,64,60,55,45,60,unset,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_800k_hevcnvenc,36,36,0,48,0,51,18,0,27,50,72,28,28,66,46,40,0,29,16,16,3,22,14,51,31,41,11,5,26,11,18,58,29,31,60,27,17,5,23,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_10000k_av1,36,35,1,73,78,29,79,60,74,50,75,72,64,70,75,69,93,53,70,68,88,68,86,83,87,78,48,7,69,94,68,80,unset,65,65,62,80,75,53,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_1000k_av1,36,36,0,51,20,31,41,42,55,28,77,28,47,79,54,50,25,32,49,29,17,35,56,49,42,78,18,4,37,26,72,80,60,27,72,27,31,59,36,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_5000k_av1,36,36,0,65,50,68,79,74,90,50,75,71,77,67,69,50,100,72,52,73,92,42,76,90,87,78,67,1,72,65,64,80,88,95,65,61,71,76,46,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_480p_1000k_av1,36,36,0,66,30,31,40,58,66,30,71,28,8,69,49,40,0,32,32,17,36,26,40,50,48,71,37,59,37,20,76,77,91,45,58,17,15,65,26,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_1300k_av1,36,36,0,74,43,24,74,58,71,49,78,42,39,78,58,69,50,53,28,20,24,29,48,74,68,64,27,72,45,50,55,65,71,29,61,44,31,52,37,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_3000k_av1,36,36,0,60,17,68,89,66,72,49,69,49,66,78,63,83,70,50,72,67,75,51,61,72,87,59,60,75,63,76,91,80,86,66,60,46,66,55,42,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_500k_av1,36,36,0,69,20,51,22,20,49,7,76,8,44,70,37,22,4,18,16,16,9,9,29,38,32,58,17,72,23,8,33,80,50,31,60,35,5,30,35,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_10000k_h264nvenc,36,36,0,19,72,64,85,53,69,49,71,49,64,73,71,78,79,64,91,88,100,53,81,81,87,61,68,79,71,83,68,76,79,58,77,60,78,90,45,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_2300k_h264nvenc,36,35,1,63,31,29,49,64,70,28,65,29,26,73,55,41,0,9,50,13,17,26,29,38,31,64,33,49,36,45,17,75,78,21,52,26,30,unset,31,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_5300k_h264nvenc,36,35,1,49,88,27,72,72,50,51,83,73,37,92,67,82,84,72,70,59,74,53,50,75,87,70,42,89,55,74,unset,76,89,59,43,55,56,77,39,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_25000k_h264nvenc,36,34,2,64,56,58,82,78,69,50,77,71,80,67,72,64,100,66,71,71,78,52,75,51,88,71,54,8,59,85,77,80,unset,75,62,55,81,81,unset,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_5000k_h264nvenc,36,35,1,53,31,65,36,46,0,27,69,unset,21,70,51,31,2,58,49,13,36,11,7,59,31,61,16,50,41,69,0,76,51,25,59,35,37,63,43,,,,,,,,
