video_name,total_ratings_count,valid_ratings_count,unset_count,final_rate1,final_rate2,final_rate3,final_rate4,final_rate5,final_rate6,final_rate7,final_rate8,final_rate9,final_rate10,final_rate11,final_rate12,final_rate13,final_rate14,final_rate15,final_rate16,final_rate17,final_rate18,final_rate19,final_rate20,final_rate21,final_rate22,final_rate23,final_rate24,final_rate25,final_rate26,final_rate27,final_rate28,final_rate29,final_rate30,final_rate31,final_rate32,final_rate33,final_rate34,final_rate35,final_rate36,final_rate37,final_rate38,final_rate39,final_rate40,final_rate41,final_rate42,final_rate43
amt_gaming_vqa_dataset/Sessionskatesim_2_720p_1000k_h264nvenc,31,31,0,0,53,18,0,11,56,30,26,53,38,27,29,0,8,3,0,82,60,25,9,18,12,9,50,27,4,17,8,42,4,11,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_480p_1000k_h264nvenc,31,31,0,16,54,8,9,10,52,7,22,22,53,42,28,12,28,4,0,80,77,41,18,31,12,8,88,35,44,3,26,66,20,93,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_2160p_8500k_h264nvenc,31,30,1,33,65,42,21,26,35,10,94,80,67,72,88,32,unset,10,64,83,75,66,60,58,35,22,72,47,48,20,53,53,65,77,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_2160p_5000k_h264nvenc,31,30,1,13,60,22,7,14,61,8,35,75,39,95,46,17,0,8,0,47,70,26,10,31,unset,4,59,23,45,17,8,40,6,55,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_1080p_5300k_h264nvenc,31,31,0,34,65,72,78,42,61,29,81,89,71,87,97,61,71,31,50,70,71,74,73,78,44,40,78,78,45,29,50,85,43,95,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_1080p_2300k_h264nvenc,31,31,0,27,67,67,9,19,52,14,50,38,44,62,41,13,28,13,30,77,72,30,14,50,29,12,64,13,12,8,20,57,3,18,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_1080p_10000k_h264nvenc,31,31,0,66,53,64,80,75,59,63,87,91,67,92,97,76,72,73,100,81,73,91,71,79,100,83,95,78,53,43,93,75,63,76,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_720p_500k_av1,31,31,0,4,58,9,10,9,56,9,26,20,35,28,8,0,7,3,0,86,54,28,10,33,11,31,56,15,9,11,24,44,22,7,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_720p_3000k_av1,31,31,0,75,52,77,76,51,61,59,85,62,54,90,98,65,71,59,87,76,78,60,70,86,74,73,85,85,67,34,78,74,73,88,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_720p_1300k_av1,31,31,0,73,59,58,63,35,48,28,63,85,47,55,77,43,28,29,87,87,71,40,21,61,50,39,66,57,47,33,64,54,35,47,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_480p_1000k_av1,31,31,0,25,41,42,19,48,56,29,69,47,54,52,72,19,50,22,9,78,69,67,11,34,9,31,69,27,50,5,77,49,30,11,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_2160p_5000k_av1,31,31,0,84,53,67,78,76,69,50,87,69,63,20,98,74,71,92,84,81,58,46,72,82,76,92,54,75,74,60,30,61,74,77,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_2160p_1000k_av1,31,31,0,25,62,42,69,35,52,31,50,72,61,66,95,44,31,22,57,80,70,49,25,78,47,69,40,22,46,25,68,66,59,5,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_2160p_10000k_av1,31,31,0,79,61,74,63,78,87,63,93,90,82,95,92,66,60,96,74,81,67,41,87,79,73,96,67,68,98,46,18,82,78,85,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_1080p_800k_hevcnvenc,31,30,1,8,55,31,17,6,54,20,22,52,0,84,12,1,28,18,0,8,51,30,9,26,6,22,unset,11,10,9,30,67,24,24,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_2160p_5000k_h264nvenc,31,30,1,35,40,41,18,11,59,8,51,78,32,65,60,20,31,22,19,18,65,63,20,59,unset,12,77,5,41,18,31,92,16,54,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_1080p_5300k_h264nvenc,31,31,0,75,53,58,78,48,50,33,87,90,63,89,99,29,71,59,67,53,78,77,70,48,84,38,72,44,78,37,88,93,35,95,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_1080p_2300k_h264nvenc,31,31,0,8,57,41,28,16,56,16,50,49,67,50,7,1,50,18,0,79,87,71,8,31,50,22,54,19,48,26,31,89,15,46,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_1080p_10000k_h264nvenc,31,31,0,70,63,56,77,78,56,73,86,88,69,37,99,45,73,59,85,84,73,89,75,64,58,68,88,73,63,45,100,87,29,91,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_720p_500k_av1,31,31,0,6,56,17,9,9,59,7,21,61,55,48,94,0,30,18,28,86,78,41,14,50,27,17,68,22,80,29,26,97,11,41,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_720p_3000k_av1,31,31,0,82,67,77,72,41,8,54,94,94,53,64,96,60,71,59,60,84,83,88,53,74,84,55,72,74,76,34,55,88,64,55,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_720p_1300k_av1,31,31,0,64,44,70,58,73,42,19,55,64,57,90,70,31,50,41,58,78,75,70,34,68,59,31,68,26,65,34,93,89,37,37,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_480p_1000k_av1,31,31,0,57,55,42,22,30,40,24,77,89,40,51,78,69,30,40,79,78,70,41,21,31,25,13,68,29,67,20,54,88,38,31,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_2160p_5000k_av1,31,31,0,62,55,55,73,61,61,52,87,90,69,84,98,77,72,96,86,81,72,72,69,70,84,96,99,96,75,53,92,91,54,83,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_2160p_1000k_av1,31,31,0,14,61,43,21,30,97,35,64,92,77,67,85,10,51,64,56,83,74,60,9,62,48,59,61,21,44,35,52,87,25,67,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_2160p_10000k_av1,31,30,1,73,55,68,65,77,56,77,94,92,73,90,100,60,unset,73,100,77,72,68,54,83,87,91,91,80,78,60,92,90,36,78,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_1080p_500k_av1,31,31,0,9,63,22,8,15,55,10,21,80,63,56,52,30,7,8,4,17,70,32,10,66,30,13,62,34,24,23,52,95,0,7,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_1080p_5000k_av1,31,31,0,80,49,70,74,74,89,50,94,88,67,89,100,46,71,87,88,82,68,93,71,59,90,72,75,72,59,44,100,97,36,68,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2_1080p_1500k_av1,31,31,0,16,59,75,67,30,54,7,78,69,56,69,94,50,51,36,83,82,76,76,31,68,93,39,81,67,79,32,72,87,30,44,,,,,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_2,31,30,1,72,53,80,76,95,61,78,93,91,70,66,98,72,71,unset,65,61,71,64,70,59,86,97,72,73,99,53,68,81,36,94,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_720p_600k_hevcnvenc,31,31,0,9,52,9,20,10,64,12,18,61,0,84,38,9,25,22,0,85,73,20,10,31,13,17,91,13,15,2,3,58,7,13,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_720p_3500k_hevcnvenc,31,30,1,74,54,77,67,68,99,50,87,33,0,57,80,66,71,59,100,19,65,68,61,78,36,87,unset,53,84,33,100,93,61,73,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_720p_1500k_hevcnvenc,31,31,0,23,58,66,65,41,53,48,60,44,4,86,44,39,58,35,95,73,55,54,8,70,61,41,27,29,18,16,72,85,64,64,,,,,,,,,,,,
amt_gaming_vqa_dataset/Sessionskatesim_2_480p_800k_hevcnvenc,31,31,0,7,61,33,6,23,55,13,30,22,3,61,72,21,0,4,62,71,53,37,9,67,27,41,90,3,9,15,28,62,11,30,,,,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_2_720p_600k_hevcnvenc,31,31,0,7,58,29,10,13,64,30,23,38,0,81,50,27,28,3,0,15,72,26,9,32,16,13,63,24,9,20,24,70,21,13,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_1500k_hevcnvenc,30,30,0,27,0,0,47,13,13,77,86,87,40,60,50,70,26,66,41,45,37,65,75,32,14,45,69,30,50,0,55,60,34,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_480p_800k_hevcnvenc,30,30,0,13,0,31,28,9,8,49,10,44,35,12,64,60,63,71,37,8,37,32,53,26,15,1,50,8,10,10,26,4,13,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_2160p_1000k_av1,30,30,0,53,31,68,59,38,22,56,61,92,59,52,79,23,77,75,59,69,38,76,74,61,80,54,97,71,29,21,46,70,57,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_500k_av1,30,30,0,20,0,0,20,24,16,69,19,69,8,8,78,28,77,83,36,17,27,32,74,31,74,0,44,9,21,0,16,10,32,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_1500k_av1,30,30,0,50,0,73,52,69,22,53,63,79,47,58,84,42,78,60,46,41,46,79,67,31,73,71,96,50,50,24,53,60,66,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_720p_600k_hevcnvenc,30,30,0,24,0,0,40,18,9,59,0,51,60,4,74,46,23,77,42,24,35,63,46,3,18,2,55,8,40,0,74,12,14,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_720p_3500k_hevcnvenc,30,30,0,59,28,100,63,82,50,64,83,89,57,92,44,88,59,72,71,41,39,79,74,55,22,70,97,29,74,37,87,67,49,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_720p_1500k_hevcnvenc,30,30,0,59,23,31,35,76,9,58,52,87,77,62,73,89,72,82,48,50,36,64,54,33,21,68,78,50,36,14,77,44,39,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_480p_800k_hevcnvenc,30,30,0,41,0,0,50,19,10,53,46,52,56,14,77,44,16,75,47,27,36,62,72,45,22,18,87,29,50,0,22,33,39,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_1080p_800k_hevcnvenc,30,30,0,23,0,15,21,28,10,60,0,26,80,16,48,38,81,71,31,22,34,18,72,32,19,1,46,29,84,11,21,0,17,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_1080p_6000k_hevcnvenc,30,30,0,89,13,100,82,75,87,52,100,50,59,82,67,3,24,76,70,64,55,63,65,81,26,69,97,50,63,33,99,79,56,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_1080p_2000k_hevcnvenc,30,30,0,78,36,63,66,9,9,59,76,89,61,21,71,71,26,80,66,39,35,60,67,64,15,78,98,30,53,13,89,49,55,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_720p_5000k_h264nvenc,30,30,0,77,43,100,58,60,51,57,50,69,75,87,79,60,76,87,64,87,56,86,65,66,73,83,97,71,60,41,95,55,70,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_720p_2500k_h264nvenc,30,30,0,41,10,51,56,43,10,61,50,90,60,45,73,55,81,73,45,40,46,78,73,37,76,55,78,50,21,5,34,65,41,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_720p_1000k_h264nvenc,30,30,0,8,0,0,58,10,9,78,0,46,15,6,78,8,77,68,14,3,55,31,55,8,75,3,41,9,12,2,18,2,30,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_480p_1000k_h264nvenc,30,30,0,8,0,0,29,13,8,47,0,40,46,61,81,41,79,65,35,9,20,26,61,28,82,7,41,29,20,2,40,3,6,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_2160p_8500k_h264nvenc,30,30,0,43,13,82,70,82,10,57,12,70,83,87,73,55,79,73,45,31,37,77,78,35,74,48,49,50,21,13,54,69,31,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_2160p_10000k_av1,30,30,0,96,90,100,39,70,90,59,100,89,70,81,83,14,84,88,59,97,64,80,74,84,72,83,98,92,29,43,89,67,94,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_2160p_5000k_av1,30,30,0,88,41,74,29,36,71,57,76,69,68,92,81,7,80,82,80,87,64,59,84,82,74,73,96,72,40,76,82,44,85,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_480p_1000k_av1,30,30,0,31,0,23,40,26,8,58,43,45,50,19,83,53,58,59,55,22,24,22,64,38,62,32,78,29,63,9,60,3,26,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_800k_hevcnvenc,30,30,0,13,0,0,29,6,9,51,31,50,17,26,56,49,20,52,19,4,36,32,56,7,22,1,32,9,50,7,18,9,21,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_6000k_hevcnvenc,30,30,0,92,62,95,45,71,88,44,100,50,72,90,71,92,19,73,60,50,46,63,72,50,25,90,100,71,98,67,87,70,79,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_2000k_hevcnvenc,30,30,0,59,0,0,58,72,29,43,75,79,70,67,64,70,22,65,63,40,17,58,73,40,77,65,87,50,88,7,84,44,45,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_5000k_h264nvenc,30,30,0,71,24,84,79,51,50,62,94,90,79,86,80,93,76,80,64,72,44,78,66,85,76,52,72,71,91,73,94,78,70,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_1000k_h264nvenc,30,30,0,6,0,0,21,8,8,72,0,28,7,8,76,9,63,82,13,4,9,59,53,0,72,0,22,8,11,0,28,2,4,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_480p_1000k_h264nvenc,30,30,0,20,0,0,33,9,8,54,0,24,41,6,78,50,75,52,16,4,45,32,73,24,71,0,59,30,15,17,22,3,32,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_2160p_5000k_h264nvenc,30,30,0,14,0,0,35,11,8,59,0,87,26,13,79,45,67,67,14,13,35,18,44,17,75,0,46,29,40,12,18,44,17,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_5300k_h264nvenc,30,30,0,48,60,0,54,51,50,59,75,87,53,75,70,51,76,79,72,41,44,60,73,67,74,57,64,71,51,31,82,62,75,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_2300k_h264nvenc,30,30,0,14,0,0,41,8,9,54,0,30,8,16,85,30,64,61,17,13,54,20,46,22,84,5,37,9,21,6,30,0,24,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_10000k_h264nvenc,30,30,0,77,60,85,67,67,90,62,100,88,92,92,79,91,74,69,75,69,60,73,72,74,73,64,96,92,97,76,69,47,73,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_500k_av1,30,30,0,9,0,0,27,10,9,50,0,50,37,8,85,39,73,54,13,26,18,32,65,15,57,0,46,30,12,0,22,36,12,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_3000k_av1,30,30,0,69,51,71,52,69,38,65,78,94,58,88,72,93,76,71,55,59,57,73,76,30,75,62,78,71,95,45,69,45,60,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_1300k_av1,30,30,0,40,32,70,50,27,21,56,50,70,50,67,82,71,82,80,83,41,18,63,64,36,71,51,72,50,98,0,53,50,44,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_2160p_5000k_h264nvenc,30,30,0,25,0,0,35,15,10,56,0,38,49,11,82,8,52,86,16,9,38,63,66,25,79,3,41,8,21,12,58,5,26,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_1080p_5300k_h264nvenc,30,30,0,78,29,100,70,64,49,59,64,89,68,62,74,89,72,76,83,37,36,79,75,32,82,80,94,50,64,55,25,65,63,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_1080p_2000k_hevcnvenc,30,30,0,74,51,22,32,8,65,57,31,92,60,62,63,70,68,75,90,39,39,59,72,58,21,96,87,50,89,72,83,38,18,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_720p_1000k_h264nvenc,30,30,0,23,0,0,22,10,9,56,0,38,12,8,80,8,78,54,17,8,27,14,74,34,78,1,54,8,28,0,39,0,7,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_480p_1000k_h264nvenc,30,30,0,23,13,0,34,29,9,58,0,33,51,7,69,15,70,57,41,12,16,51,64,36,80,2,69,29,43,19,31,22,22,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_2160p_8500k_h264nvenc,30,30,0,43,40,0,37,15,9,57,7,89,72,73,87,9,73,62,16,22,44,32,72,36,83,72,59,9,50,3,87,82,25,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_1080p_5300k_h264nvenc,30,30,0,71,70,0,58,30,40,58,63,71,53,73,81,30,81,68,41,31,46,71,57,37,73,47,87,30,52,32,58,89,75,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_1080p_2300k_h264nvenc,30,30,0,32,11,0,21,8,8,58,0,58,25,12,68,7,74,58,22,3,38,17,67,35,80,7,55,9,17,0,34,17,13,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_1080p_10000k_h264nvenc,30,30,0,72,41,49,55,35,66,67,65,49,87,91,78,41,74,72,66,22,39,67,75,55,82,100,87,50,95,77,90,91,78,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_720p_500k_av1,30,30,0,40,40,15,26,9,9,59,0,50,68,20,81,50,76,50,55,41,22,54,73,18,79,5,55,29,28,12,23,1,49,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_720p_3000k_av1,30,30,0,78,63,92,59,50,77,58,71,80,67,83,78,22,79,75,63,59,55,79,54,66,79,75,95,30,65,65,78,86,76,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_720p_1300k_av1,30,30,0,41,51,55,63,27,72,53,35,83,45,18,77,60,76,77,60,41,38,73,71,68,64,40,87,29,81,13,46,79,66,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_480p_1000k_av1,30,30,0,22,32,0,52,29,11,54,46,49,71,27,59,67,71,53,78,50,46,71,73,35,78,33,74,29,50,43,6,54,55,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_2160p_5000k_av1,30,30,0,100,42,92,37,81,88,48,49,79,77,84,59,5,83,73,70,87,45,63,74,55,74,86,96,92,68,66,53,95,84,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_2160p_1000k_av1,30,30,0,59,50,56,64,10,22,62,28,28,74,79,90,7,79,57,73,54,37,60,74,30,75,20,78,50,53,59,87,33,64,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_2160p_10000k_av1,30,30,0,100,71,100,41,85,87,56,85,87,77,88,80,8,77,71,70,72,54,78,76,59,72,74,87,50,53,67,92,93,95,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_1080p_500k_av1,30,30,0,23,31,38,19,11,8,61,0,50,42,8,76,17,77,59,35,28,37,59,62,22,80,14,65,30,17,14,22,20,30,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_1080p_5000k_av1,30,30,0,100,36,93,75,84,70,75,100,88,57,61,69,63,83,83,85,78,46,61,73,59,73,93,87,50,98,82,85,90,65,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_1080p_1500k_av1,30,30,0,48,50,46,47,51,9,58,53,88,57,65,78,70,76,82,81,22,47,59,72,71,69,70,64,71,67,78,59,80,73,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_720p_5000k_h264nvenc,30,30,0,72,42,64,49,67,49,50,0,88,68,91,84,50,78,70,55,36,56,66,72,45,75,95,96,29,54,84,93,92,81,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_1080p_6000k_hevcnvenc,30,30,0,78,60,63,70,46,70,48,53,92,59,86,32,59,12,76,54,45,46,73,75,54,18,97,87,50,89,67,78,85,64,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_1080p_2300k_h264nvenc,30,30,0,28,0,0,24,8,12,64,0,28,71,27,73,15,68,54,45,4,44,30,44,14,83,3,28,8,31,6,25,16,27,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_1080p_800k_hevcnvenc,30,30,0,23,29,0,30,9,10,66,0,40,88,10,43,30,65,84,33,17,29,18,54,38,18,16,40,8,59,5,33,3,23,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_1080p_10000k_h264nvenc,30,30,0,80,42,67,80,64,71,72,65,89,74,75,77,90,78,70,98,55,35,75,77,65,79,78,97,29,73,45,91,70,84,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_720p_500k_av1,30,30,0,22,22,0,43,41,10,73,43,88,64,7,81,50,75,96,41,27,45,57,56,9,80,6,50,29,73,9,63,8,22,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_720p_3000k_av1,30,30,0,74,29,100,77,25,42,62,78,79,79,97,87,88,81,55,85,36,48,78,73,58,77,87,97,71,53,74,81,84,87,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_720p_1300k_av1,30,30,0,50,33,71,72,48,50,57,64,88,87,9,83,71,76,65,73,41,47,59,73,59,74,79,82,50,77,40,81,70,45,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_480p_1000k_av1,30,30,0,59,13,6,57,51,11,54,72,41,58,9,78,50,82,50,50,45,26,54,73,53,69,13,50,29,62,6,46,75,17,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_2160p_5000k_av1,30,30,0,97,71,85,74,69,79,55,63,57,62,91,79,6,77,59,94,78,53,87,73,71,77,83,97,50,63,64,35,77,83,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_2160p_1000k_av1,30,30,0,30,30,5,43,28,11,59,49,70,69,22,75,4,82,58,57,37,22,60,65,27,56,34,55,29,40,15,49,36,34,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_2160p_10000k_av1,30,30,0,95,49,84,47,90,87,54,76,88,77,95,76,8,79,88,71,87,55,87,73,75,23,82,97,71,76,32,95,74,82,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_1080p_500k_av1,30,30,0,20,14,0,34,13,9,61,21,87,60,12,78,41,75,56,28,22,21,32,46,36,74,0,78,29,32,30,8,12,19,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Doom_1080p_5000k_av1,30,30,0,91,72,91,59,75,82,52,75,88,83,91,71,71,78,92,89,59,45,78,74,86,77,82,73,71,97,63,64,61,80,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_720p_600k_hevcnvenc,30,30,0,23,40,8,45,7,8,48,0,50,39,8,66,58,75,82,25,8,11,31,53,23,17,0,56,8,21,13,18,18,67,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_720p_3500k_hevcnvenc,30,30,0,87,50,84,61,54,81,54,50,40,87,52,60,49,14,57,87,53,58,80,77,46,18,54,98,30,75,52,88,81,52,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Returnal_2_480p_800k_hevcnvenc,30,30,0,41,33,28,36,9,29,76,0,42,69,9,64,10,80,72,45,41,35,30,66,38,14,11,74,8,19,37,25,30,32,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_3500k_hevcnvenc,30,30,0,54,50,81,55,48,40,57,89,91,54,80,63,58,17,83,69,60,56,66,74,45,20,65,87,71,56,79,78,49,47,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_600k_hevcnvenc,30,30,0,8,0,0,18,13,7,47,0,71,17,6,64,12,27,73,23,13,8,18,66,22,76,0,31,9,21,0,36,1,21,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_720p_600k_hevcnvenc,30,30,0,99,72,29,0,21,11,0,65,60,18,74,28,3,7,0,9,16,17,29,8,14,10,41,14,7,20,1,18,13,66,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_1080p_5000k_av1,30,30,0,85,60,28,73,67,87,100,60,73,75,96,73,77,72,95,77,72,66,78,67,81,86,58,77,59,94,92,78,94,72,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_480p_800k_hevcnvenc,30,30,0,85,57,50,14,0,41,62,63,71,63,34,57,42,50,34,40,77,10,81,22,28,28,60,93,68,53,38,47,29,55,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_720p_3500k_hevcnvenc,30,30,0,76,72,73,53,0,87,56,65,68,38,24,60,71,50,66,76,19,52,71,41,61,68,45,85,76,84,63,31,90,59,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_1080p_1500k_av1,30,30,0,75,51,27,61,78,87,89,65,78,64,29,74,42,71,18,74,77,71,80,64,68,82,59,67,47,53,72,55,73,59,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_1080p_500k_av1,30,30,0,83,69,49,46,60,11,15,53,69,17,93,32,28,29,8,34,82,25,60,31,37,24,59,67,24,27,23,21,25,79,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_1080p_2000k_hevcnvenc,30,30,0,82,60,79,53,6,86,83,57,74,64,31,47,59,50,92,69,29,62,72,32,59,73,43,89,56,75,65,93,80,68,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_2160p_10000k_av1,30,30,0,81,47,71,100,74,86,68,55,69,58,96,89,69,71,92,55,76,72,95,96,71,100,62,63,80,75,88,75,92,42,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_2160p_1000k_av1,30,30,0,81,56,50,67,62,50,72,37,68,32,96,50,55,29,35,43,76,65,79,87,51,22,70,74,35,52,44,53,51,68,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_480p_1000k_av1,30,30,0,81,58,22,34,52,32,51,64,71,23,70,74,44,7,12,46,73,28,60,22,49,37,45,46,3,46,29,49,52,83,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_720p_1300k_av1,30,30,0,81,57,73,47,77,40,73,51,77,34,92,51,38,50,67,55,77,48,60,50,69,47,63,90,60,44,54,47,42,74,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_720p_3000k_av1,30,30,0,76,55,76,72,64,86,100,46,59,64,96,72,79,70,52,76,80,41,92,50,46,82,62,57,81,76,70,94,71,77,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_720p_500k_av1,30,30,0,87,63,31,16,53,23,52,56,77,17,90,27,33,28,18,34,67,26,77,18,48,21,66,63,17,23,46,19,22,76,,,,,,,,,,,,,
